customer_id,recency_days,transaction_count,amount,recency_score,frequency_score,monetary_score,rfm_score
38699,494,10,787,1,3,2,132
17261,204,3,236,2,1,1,211
29708,142,9,1008,3,2,4,324
30632,88,6,758,4,1,2,412
29288,405,9,728,1,2,2,122
5240,222,7,541,2,1,1,211
34048,165,8,731,3,2,2,322
14707,288,12,1135,1,4,4,144
33291,184,10,965,2,3,3,233
15511,454,10,937,1,3,3,133
13114,345,11,1105,1,4,4,144
26635,250,7,552,2,1,1,211
26942,332,8,503,1,2,1,121
17558,221,12,1212,2,4,4,244
36263,155,12,1439,3,4,5,345
6912,221,6,584,2,1,1,211
39330,177,10,929,2,3,3,233
8427,288,7,761,1,1,2,112
7977,249,9,901,2,2,3,223
29072,360,7,1013,1,1,4,114
15294,99,13,1538,4,5,5,455
36118,58,13,1481,5,5,5,555
7950,223,10,844,2,3,3,233
17872,431,5,739,1,1,2,112
6902,24,13,1369,5,5,5,555
16353,224,11,998,2,4,3,243
34872,446,5,386,1,1,1,111
15811,289,13,1147,1,5,4,154
7671,28,16,1684,5,5,5,555
31154,414,9,750,1,2,2,122
2760,136,14,1424,3,5,5,355
30065,167,11,1031,3,4,4,344
23361,34,13,1394,5,5,5,555
22455,171,9,1071,3,2,4,324
35670,72,11,1200,5,4,4,544
37386,124,10,613,4,3,1,431
22224,399,8,997,1,2,3,123
14657,191,8,573,2,2,1,221
13385,185,11,1088,2,4,4,244
20636,200,11,1237,2,4,5,245
25691,85,5,696,4,1,2,412
19269,39,9,963,5,2,3,523
8240,25,12,1102,5,4,4,544
28970,224,12,1168,2,4,4,244
14608,113,13,1007,4,5,4,454
5861,110,7,525,4,1,1,411
24125,334,12,1092,1,4,4,144
29467,88,16,1216,4,5,4,454
32946,121,9,934,4,2,3,423
4258,69,7,537,5,1,1,511
2383,134,9,510,3,2,1,321
8660,50,10,888,5,3,3,533
4526,84,15,1201,4,5,4,454
32344,29,15,1511,5,5,5,555
20792,82,14,1461,4,5,5,455
8186,365,7,601,1,1,1,111
27613,91,17,1608,4,5,5,455
23769,160,11,713,3,4,2,342
7850,38,10,766,5,3,2,532
38097,170,8,626,3,2,1,321
14889,211,16,1830,2,5,5,255
14528,114,13,1123,4,5,4,454
8866,51,13,1279,5,5,5,555
18826,55,12,1250,5,4,5,545
2534,61,11,1234,5,4,5,545
37530,35,9,613,5,2,1,521
6720,89,7,516,4,1,1,411
23179,82,10,1072,4,3,4,434
15747,176,10,891,3,3,3,333
37055,368,11,1238,1,4,5,145
16503,129,9,811,3,2,2,322
63,116,7,734,4,1,2,412
7852,158,6,759,3,1,2,312
2220,87,10,924,4,3,3,433
14129,102,6,572,4,1,1,411
31099,122,11,1004,4,4,4,444
6481,218,14,1779,2,5,5,255
33679,50,16,1424,5,5,5,555
22341,98,8,674,4,2,2,422
32354,146,10,864,3,3,3,333
14179,11,8,772,5,2,2,522
22185,405,5,443,1,1,1,111
20245,21,17,1940,5,5,5,555
6267,161,8,516,3,2,1,321
20916,183,7,835,2,1,3,213
26884,168,13,1276,3,5,5,355
132,449,8,674,1,2,2,122
38742,267,10,1079,1,3,4,134
38315,459,13,1463,1,5,5,155
34204,100,11,1288,4,4,5,445
29374,48,9,797,5,2,2,522
26362,345,6,641,1,1,2,112
31383,205,10,876,2,3,3,233
30493,167,15,1403,3,5,5,355
12549,204,7,653,2,1,2,212
36140,23,13,1311,5,5,5,555
7683,282,12,1358,1,4,5,145
25586,26,15,1555,5,5,5,555
8550,463,9,585,1,2,1,121
20026,237,7,593,2,1,1,211
9939,133,7,887,3,1,3,313
13876,100,7,742,4,1,2,412
14810,242,11,1346,2,4,5,245
5798,169,13,1245,3,5,5,355
21124,97,9,1088,4,2,4,424
29007,283,7,787,1,1,2,112
9333,16,8,750,5,2,2,522
23047,71,11,1035,5,4,4,544
34985,7,11,1018,5,4,4,544
12423,437,11,981,1,4,3,143
28929,208,8,975,2,2,3,223
11422,46,11,680,5,4,2,542
27151,168,16,1221,3,5,4,354
3874,119,13,1446,4,5,5,455
34868,292,13,874,1,5,3,153
20025,163,7,764,3,1,2,312
25163,129,8,784,3,2,2,322
37371,137,15,1644,3,5,5,355
37437,137,9,972,3,2,3,323
4495,172,10,1215,3,3,4,334
11316,226,13,1330,2,5,5,255
24663,77,11,1207,4,4,4,444
26156,185,13,1117,2,5,4,254
15686,137,8,609,3,2,1,321
16378,171,13,1257,3,5,5,355
25199,299,3,332,1,1,1,111
13168,167,14,1082,3,5,4,354
33416,36,11,909,5,4,3,543
27500,411,8,761,1,2,2,122
22720,309,6,483,1,1,1,111
1852,92,12,1545,4,4,5,445
30579,171,14,1260,3,5,5,355
29470,59,5,348,5,1,1,511
39412,373,7,648,1,1,2,112
863,124,14,1154,4,5,4,454
35747,187,7,492,2,1,1,211
14725,114,12,956,4,4,3,443
34436,41,11,916,5,4,3,543
16425,140,6,314,3,1,1,311
17211,136,7,448,3,1,1,311
19805,175,7,661,3,1,2,312
25015,394,10,822,1,3,2,132
11379,25,8,901,5,2,3,523
18268,35,13,1429,5,5,5,555
20385,125,8,1047,4,2,4,424
36794,117,11,1514,4,4,5,445
34445,105,10,982,4,3,3,433
34315,100,7,720,4,1,2,412
25307,121,13,1128,4,5,4,454
7728,129,11,1226,3,4,5,345
7821,139,12,870,3,4,3,343
4496,17,10,872,5,3,3,533
404,140,9,648,3,2,2,322
6542,72,12,1214,5,4,4,544
38931,289,8,911,1,2,3,123
25386,497,7,559,1,1,1,111
20073,450,9,900,1,2,3,123
12807,201,13,1743,2,5,5,255
17659,173,8,673,3,2,2,322
10983,508,5,368,1,1,1,111
37340,250,11,1077,2,4,4,244
8437,497,13,1048,1,5,4,154
30441,182,10,1019,2,3,4,234
492,67,6,555,5,1,1,511
33532,155,9,746,3,2,2,322
30599,80,7,525,4,1,1,411
33335,169,8,666,3,2,2,322
34695,632,6,523,1,1,1,111
19322,227,9,1023,2,2,4,224
8699,210,9,573,2,2,1,221
1684,353,10,762,1,3,2,132
11386,88,7,463,4,1,1,411
10206,257,3,388,2,1,1,211
4078,115,9,624,4,2,1,421
25821,397,6,609,1,1,1,111
14573,102,14,1018,4,5,4,454
10572,79,10,877,4,3,3,433
14049,141,12,1281,3,4,5,345
33701,198,11,1047,2,4,4,244
9219,225,11,1402,2,4,5,245
8459,485,9,740,1,2,2,122
38382,502,7,652,1,1,2,112
23316,405,7,590,1,1,1,111
38989,104,19,2021,4,5,5,455
25736,40,11,672,5,4,2,542
24719,52,11,1302,5,4,5,545
7618,77,15,2098,4,5,5,455
6506,119,12,1402,4,4,5,445
6,157,9,922,3,2,3,323
17006,163,18,1528,3,5,5,355
3035,44,10,915,5,3,3,533
18499,410,10,1031,1,3,4,134
11920,175,10,907,3,3,3,333
10912,205,9,746,2,2,2,222
38289,125,9,996,4,2,3,423
1144,89,9,816,4,2,2,422
36993,113,11,1093,4,4,4,444
8878,363,4,431,1,1,1,111
23285,556,11,1216,1,4,4,144
4737,52,17,1190,5,5,4,554
28884,53,12,776,5,4,2,542
36870,151,12,1203,3,4,4,344
17978,128,9,692,3,2,2,322
9824,188,9,633,2,2,1,221
17471,43,6,410,5,1,1,511
9794,6,8,989,5,2,3,523
8590,446,9,891,1,2,3,123
4193,508,10,694,1,3,2,132
30824,547,10,944,1,3,3,133
36998,469,6,511,1,1,1,111
11531,208,10,1051,2,3,4,234
27617,16,5,550,5,1,1,511
27137,135,11,982,3,4,3,343
33803,175,12,897,3,4,3,343
7935,49,15,1590,5,5,5,555
7789,135,7,551,3,1,1,311
29608,5,10,776,5,3,2,532
12450,178,14,970,2,5,3,253
1277,413,9,726,1,2,2,122
31478,175,11,1177,3,4,4,344
23083,215,8,675,2,2,2,222
27502,98,9,494,4,2,1,421
29875,145,10,724,3,3,2,332
38617,184,8,702,2,2,2,222
17931,486,6,538,1,1,1,111
13150,175,3,187,3,1,1,311
34971,258,7,663,2,1,2,212
33034,111,13,965,4,5,3,453
14308,145,10,819,3,3,2,332
3688,414,9,1006,1,2,4,124
27154,108,4,205,4,1,1,411
33162,256,10,1097,2,3,4,234
2223,134,11,1030,3,4,4,344
11267,664,5,454,1,1,1,111
31786,90,6,709,4,1,2,412
29922,230,14,1361,2,5,5,255
4331,255,12,1295,2,4,5,245
11444,477,10,922,1,3,3,133
14173,165,8,634,3,2,1,321
22999,35,10,837,5,3,3,533
30657,141,6,595,3,1,1,311
1001,170,6,548,3,1,1,311
26740,63,7,748,5,1,2,512
14474,103,12,746,4,4,2,442
19422,437,7,735,1,1,2,112
5831,133,11,1116,3,4,4,344
8438,158,8,737,3,2,2,322
33984,166,15,1608,3,5,5,355
29648,238,9,791,2,2,2,222
7594,18,13,1308,5,5,5,555
24965,233,13,862,2,5,3,253
12870,168,7,658,3,1,2,312
27589,128,12,1043,3,4,4,344
8775,246,8,893,2,2,3,223
17816,270,12,1156,1,4,4,144
4880,110,12,1212,4,4,4,444
13958,151,9,967,3,2,3,323
37262,200,10,940,2,3,3,233
32162,155,7,1015,3,1,4,314
10457,186,8,1005,2,2,4,224
18816,60,7,777,5,1,2,512
32896,119,7,786,4,1,2,412
30719,29,10,837,5,3,3,533
9200,105,13,1507,4,5,5,455
2753,81,16,1601,4,5,5,455
12599,4,20,1980,5,5,5,555
28451,19,11,1048,5,4,4,544
34884,348,11,1063,1,4,4,144
1528,22,6,598,5,1,1,511
3067,50,12,976,5,4,3,543
3627,166,8,820,3,2,2,322
3893,87,12,1196,4,4,4,444
10349,259,7,624,2,1,1,211
31762,2,14,1053,5,5,4,554
8751,192,11,1043,2,4,4,244
28549,521,4,262,1,1,1,111
5708,77,12,1504,4,4,5,445
8780,104,7,510,4,1,1,411
10198,73,7,534,5,1,1,511
2111,26,18,1742,5,5,5,555
1655,431,8,630,1,2,1,121
5760,74,9,732,5,2,2,522
11504,215,8,610,2,2,1,221
3717,70,6,871,5,1,3,513
1371,154,8,422,3,2,1,321
2351,210,8,394,2,2,1,221
11505,111,10,1196,4,3,4,434
27819,561,5,444,1,1,1,111
27928,183,7,726,2,1,2,212
15995,56,12,1291,5,4,5,545
11888,68,12,1459,5,4,5,545
36907,428,10,984,1,3,3,133
38763,531,5,507,1,1,1,111
26272,52,17,1641,5,5,5,555
27923,208,10,734,2,3,2,232
4628,31,14,1262,5,5,5,555
35917,137,5,366,3,1,1,311
4639,72,16,1327,5,5,5,555
10091,88,7,768,4,1,2,412
39350,186,9,835,2,2,3,223
4814,254,11,1053,2,4,4,244
15652,242,6,458,2,1,1,211
27041,85,11,1184,4,4,4,444
32981,183,8,697,2,2,2,222
10932,120,9,647,4,2,2,422
20474,217,6,929,2,1,3,213
28178,121,12,1120,4,4,4,444
29301,259,10,966,2,3,3,233
31914,118,9,816,4,2,2,422
28737,107,12,1184,4,4,4,444
12952,66,13,1302,5,5,5,555
27748,177,9,950,2,2,3,223
183,281,9,898,1,2,3,123
12950,238,9,713,2,2,2,222
9132,218,13,877,2,5,3,253
14314,6,12,1234,5,4,5,545
4977,170,15,1630,3,5,5,355
8249,142,11,1314,3,4,5,345
7225,56,9,659,5,2,2,522
7179,66,9,485,5,2,1,521
3748,71,16,1644,5,5,5,555
39378,128,9,771,3,2,2,322
10020,349,12,1205,1,4,4,144
19517,419,10,1017,1,3,4,134
5184,126,10,1282,3,3,5,335
34365,176,12,1332,3,4,5,345
2783,159,10,769,3,3,2,332
38368,491,8,990,1,2,3,123
36099,67,12,1260,5,4,5,545
15551,14,15,1602,5,5,5,555
36977,280,20,2046,1,5,5,155
11445,359,8,757,1,2,2,122
31206,22,20,2206,5,5,5,555
15658,83,15,1261,4,5,5,455
29377,233,7,730,2,1,2,212
8088,23,5,406,5,1,1,511
11516,75,10,1377,5,3,5,535
33023,450,8,1054,1,2,4,124
20403,73,4,511,5,1,1,511
10246,313,8,800,1,2,2,122
17519,121,10,847,4,3,3,433
15661,105,7,738,4,1,2,412
19377,125,4,443,4,1,1,411
4532,185,16,1322,2,5,5,255
7712,210,11,1152,2,4,4,244
12231,147,6,553,3,1,1,311
19432,162,9,775,3,2,2,322
4511,105,13,1143,4,5,4,454
37264,232,8,606,2,2,1,221
25797,38,9,1117,5,2,4,524
23475,143,13,922,3,5,3,353
6634,95,4,396,4,1,1,411
23019,134,9,553,3,2,1,321
31152,123,7,747,4,1,2,412
17923,108,13,1323,4,5,5,455
26550,172,7,548,3,1,1,311
13034,9,5,491,5,1,1,511
315,291,11,804,1,4,2,142
34056,73,6,576,5,1,1,511
28081,180,11,1050,2,4,4,244
11723,124,6,683,4,1,2,412
27776,2,9,856,5,2,3,523
31142,178,11,934,2,4,3,243
26976,3,12,1160,5,4,4,544
22404,464,7,660,1,1,2,112
18650,18,9,688,5,2,2,522
6200,103,12,1023,4,4,4,444
37691,88,10,658,4,3,2,432
34322,400,9,819,1,2,2,122
19787,176,5,352,3,1,1,311
25489,124,6,514,4,1,1,411
35587,281,11,1125,1,4,4,144
23959,87,6,640,4,1,1,411
15985,60,11,861,5,4,3,543
27185,407,6,315,1,1,1,111
24157,485,7,784,1,1,2,112
28319,326,13,1295,1,5,5,155
20934,21,10,1159,5,3,4,534
6641,66,8,481,5,2,1,521
39156,348,9,585,1,2,1,121
38014,280,7,632,1,1,1,111
2123,240,7,772,2,1,2,212
21701,196,8,839,2,2,3,223
31503,312,12,993,1,4,3,143
13571,115,11,1351,4,4,5,445
10270,106,11,933,4,4,3,443
32647,170,8,935,3,2,3,323
23090,463,12,874,1,4,3,143
3719,369,6,449,1,1,1,111
35618,150,7,744,3,1,2,312
32768,621,3,268,1,1,1,111
24033,169,14,1600,3,5,5,355
827,53,9,664,5,2,2,522
6738,39,16,1741,5,5,5,555
31144,117,8,1023,4,2,4,424
7253,338,15,1630,1,5,5,155
33533,80,16,1668,4,5,5,455
20141,179,12,1336,2,4,5,245
35247,493,10,732,1,3,2,132
2448,228,9,838,2,2,3,223
895,147,17,1807,3,5,5,355
1727,203,5,605,2,1,1,211
12946,135,10,1076,3,3,4,334
16547,101,9,798,4,2,2,422
2666,107,14,1596,4,5,5,455
14089,127,11,869,3,4,3,343
23670,84,12,1041,4,4,4,444
23162,161,10,979,3,3,3,333
531,127,14,1586,3,5,5,355
31089,95,11,1116,4,4,4,444
6925,184,9,821,2,2,2,222
15467,173,9,1259,3,2,5,325
31791,190,12,993,2,4,3,243
24951,82,8,576,4,2,1,421
9128,218,13,1201,2,5,4,254
24501,71,9,731,5,2,2,522
18690,18,8,619,5,2,1,521
12550,89,15,1304,4,5,5,455
25301,337,11,1073,1,4,4,144
14493,190,9,991,2,2,3,223
28734,414,8,678,1,2,2,122
38609,107,16,1349,4,5,5,455
21083,73,12,1166,5,4,4,544
34399,124,13,1170,4,5,4,454
24272,114,11,963,4,4,3,443
19338,142,4,469,3,1,1,311
20114,57,7,486,5,1,1,511
23587,42,8,718,5,2,2,522
35437,46,12,907,5,4,3,543
32819,89,6,516,4,1,1,411
2752,378,12,1482,1,4,5,145
31985,170,7,485,3,1,1,311
6090,112,10,1003,4,3,4,434
39930,126,13,1100,3,5,4,354
20931,221,10,808,2,3,2,232
6985,107,15,1536,4,5,5,455
34807,109,9,868,4,2,3,423
5439,142,11,846,3,4,3,343
15114,163,8,872,3,2,3,323
14878,277,10,877,1,3,3,133
4678,117,16,1698,4,5,5,455
27375,478,3,497,1,1,1,111
9859,535,9,599,1,2,1,121
4434,213,9,998,2,2,3,223
1625,110,16,1239,4,5,5,455
4070,32,13,1399,5,5,5,555
12830,107,11,1006,4,4,4,444
19498,104,10,718,4,3,2,432
12606,252,11,1303,2,4,5,245
1069,174,7,694,3,1,2,312
4120,287,8,902,1,2,3,123
1155,134,10,1022,3,3,4,334
37091,39,10,961,5,3,3,533
23768,149,12,1032,3,4,4,344
27147,172,7,464,3,1,1,311
27694,123,7,765,4,1,2,412
8820,80,9,960,4,2,3,423
27808,339,6,378,1,1,1,111
33645,109,15,1156,4,5,4,454
34042,119,11,1020,4,4,4,444
3532,35,8,682,5,2,2,522
28061,173,13,1301,3,5,5,355
35592,49,10,874,5,3,3,533
14846,84,16,1561,4,5,5,455
17286,126,5,293,3,1,1,311
1310,123,12,1096,4,4,4,444
6583,42,13,1234,5,5,5,555
1595,134,9,613,3,2,1,321
35414,267,9,510,1,2,1,121
3996,164,10,957,3,3,3,333
25172,543,4,199,1,1,1,111
26562,306,9,598,1,2,1,121
15709,214,6,424,2,1,1,211
32790,218,12,1325,2,4,5,245
6711,161,9,739,3,2,2,322
37381,9,12,1204,5,4,4,544
25017,72,6,417,5,1,1,511
3175,81,6,821,4,1,2,412
35941,19,10,1031,5,3,4,534
12024,152,18,1815,3,5,5,355
23680,344,12,1525,1,4,5,145
27781,257,9,803,2,2,2,222
3755,468,6,661,1,1,2,112
27029,426,7,562,1,1,1,111
18489,70,11,1283,5,4,5,545
13779,128,9,639,3,2,1,321
15875,84,8,688,4,2,2,422
10237,183,8,928,2,2,3,223
24186,35,10,832,5,3,3,533
14670,41,6,638,5,1,1,511
31444,228,4,345,2,1,1,211
12988,108,14,1480,4,5,5,455
34024,92,10,623,4,3,1,431
15642,86,12,1149,4,4,4,444
29999,208,8,436,2,2,1,221
28056,53,14,1432,5,5,5,555
32185,300,17,1773,1,5,5,155
34350,441,6,659,1,1,2,112
30606,115,13,1126,4,5,4,454
11178,18,7,572,5,1,1,511
11950,69,9,633,5,2,1,521
32349,133,12,1328,3,4,5,345
10719,146,13,1247,3,5,5,355
15860,181,7,427,2,1,1,211
12489,519,8,673,1,2,2,122
30827,30,15,1567,5,5,5,555
12080,125,14,1526,4,5,5,455
33466,420,7,677,1,1,2,112
17832,63,11,1273,5,4,5,545
34366,209,10,695,2,3,2,232
26844,293,9,575,1,2,1,121
34705,385,7,650,1,1,2,112
16943,93,8,951,4,2,3,423
21426,183,11,1327,2,4,5,245
27167,171,6,354,3,1,1,311
22195,227,16,1129,2,5,4,254
2446,175,11,1043,3,4,4,344
33344,168,14,1187,3,5,4,354
23881,190,9,830,2,2,3,223
38309,96,9,990,4,2,3,423
3939,242,12,1014,2,4,4,244
25412,89,11,924,4,4,3,443
10871,488,4,358,1,1,1,111
13260,100,7,630,4,1,1,411
10605,52,13,1206,5,5,4,554
12524,154,6,661,3,1,2,312
36836,95,8,912,4,2,3,423
23753,128,16,1378,3,5,5,355
3623,453,8,798,1,2,2,122
2368,373,6,429,1,1,1,111
26795,149,10,963,3,3,3,333
28318,237,11,1120,2,4,4,244
33634,184,8,596,2,2,1,221
17506,462,5,347,1,1,1,111
5937,239,4,402,2,1,1,211
12565,464,6,474,1,1,1,111
39254,135,13,1001,3,5,3,353
33585,146,9,897,3,2,3,323
6516,70,14,1272,5,5,5,555
20490,519,6,534,1,1,1,111
2789,136,11,1034,3,4,4,344
31826,83,17,1722,4,5,5,455
519,121,9,1267,4,2,5,425
14204,160,13,989,3,5,3,353
1072,43,6,526,5,1,1,511
857,134,6,718,3,1,2,312
7474,72,12,1053,5,4,4,544
27959,194,10,919,2,3,3,233
46,202,8,990,2,2,3,223
4927,184,9,696,2,2,2,222
36227,149,10,823,3,3,2,332
362,92,13,1477,4,5,5,455
38733,178,8,770,2,2,2,222
7591,19,12,1476,5,4,5,545
33031,102,10,704,4,3,2,432
16178,472,7,978,1,1,3,113
10877,188,11,993,2,4,3,243
19119,120,15,1404,4,5,5,455
27896,89,4,306,4,1,1,411
11084,72,8,967,5,2,3,523
2765,17,8,899,5,2,3,523
31909,246,11,1195,2,4,4,244
1638,132,10,1046,3,3,4,334
34962,42,9,730,5,2,2,522
4747,98,8,835,4,2,3,423
23650,290,4,279,1,1,1,111
36802,156,11,607,3,4,1,341
18058,445,8,1061,1,2,4,124
1116,43,15,1175,5,5,4,554
10215,139,9,902,3,2,3,323
10890,365,10,776,1,3,2,132
4769,83,8,501,4,2,1,421
9694,61,10,1038,5,3,4,534
35442,201,9,943,2,2,3,223
39280,77,12,786,4,4,2,442
12412,125,11,859,4,4,3,443
13407,227,14,1458,2,5,5,255
20918,143,9,874,3,2,3,323
5716,76,18,1585,5,5,5,555
15274,104,10,1121,4,3,4,434
16481,164,12,992,3,4,3,343
16322,205,9,842,2,2,3,223
18864,169,14,1322,3,5,5,355
15592,75,14,1159,5,5,4,554
5170,135,10,1225,3,3,4,334
32416,45,12,692,5,4,2,542
27307,209,11,1186,2,4,4,244
24980,30,13,852,5,5,3,553
13732,134,11,1101,3,4,4,344
30274,69,10,1217,5,3,4,534
12296,117,8,783,4,2,2,422
35183,78,8,852,4,2,3,423
33911,166,11,1172,3,4,4,344
9626,400,9,774,1,2,2,122
37920,97,16,1527,4,5,5,455
29329,102,11,1030,4,4,4,444
34038,25,18,1345,5,5,5,555
4100,161,7,592,3,1,1,311
9307,320,7,551,1,1,1,111
27534,448,4,287,1,1,1,111
21764,76,7,543,5,1,1,511
20376,480,5,420,1,1,1,111
17304,75,9,702,5,2,2,522
35409,173,8,853,3,2,3,323
39434,192,11,1142,2,4,4,244
11389,183,3,298,2,1,1,211
2429,66,9,789,5,2,2,522
10076,189,6,386,2,1,1,211
5697,221,4,562,2,1,1,211
31774,90,11,1092,4,4,4,444
12380,234,8,846,2,2,3,223
2338,59,21,1980,5,5,5,555
19378,186,11,1224,2,4,4,244
9717,145,5,557,3,1,1,311
9519,400,9,595,1,2,1,121
25620,211,10,1530,2,3,5,235
9839,369,9,817,1,2,2,122
17859,121,9,1041,4,2,4,424
7416,477,6,701,1,1,2,112
28202,247,6,779,2,1,2,212
26352,126,8,901,3,2,3,323
25598,439,7,666,1,1,2,112
21478,74,7,745,5,1,2,512
24945,180,8,648,2,2,2,222
24525,337,10,932,1,3,3,133
16391,355,7,632,1,1,1,111
16728,177,8,652,2,2,2,222
6908,66,11,1332,5,4,5,545
12359,135,10,991,3,3,3,333
11296,185,9,955,2,2,3,223
9974,222,9,1152,2,2,4,224
34762,195,10,1202,2,3,4,234
1744,135,11,909,3,4,3,343
16388,153,14,1177,3,5,4,354
20864,263,11,919,2,4,3,243
39910,123,10,807,4,3,2,432
12569,64,9,768,5,2,2,522
28743,159,15,1255,3,5,5,355
36681,88,9,395,4,2,1,421
36470,118,8,528,4,2,1,421
20593,135,8,1014,3,2,4,324
15308,233,13,1155,2,5,4,254
3714,123,8,851,4,2,3,423
25690,202,13,1225,2,5,4,254
7248,197,11,899,2,4,3,243
26506,86,10,856,4,3,3,433
20478,316,8,473,1,2,1,121
639,77,14,1285,4,5,5,455
3896,201,5,553,2,1,1,211
3162,73,10,1122,5,3,4,534
26120,289,9,773,1,2,2,122
29865,502,7,512,1,1,1,111
18586,100,4,261,4,1,1,411
17798,23,14,947,5,5,3,553
34604,83,12,1159,4,4,4,444
36677,131,12,906,3,4,3,343
36575,156,14,1808,3,5,5,355
14299,295,12,901,1,4,3,143
12551,215,10,987,2,3,3,233
7303,80,9,992,4,2,3,423
24769,12,15,1403,5,5,5,555
4536,164,7,951,3,1,3,313
29863,232,6,541,2,1,1,211
8366,146,11,1408,3,4,5,345
31729,90,5,687,4,1,2,412
3275,56,13,1443,5,5,5,555
647,76,7,940,5,1,3,513
10646,5,11,1166,5,4,4,544
31931,152,2,154,3,1,1,311
15213,157,10,765,3,3,2,332
1882,385,11,1184,1,4,4,144
8159,225,12,1078,2,4,4,244
5721,482,5,666,1,1,2,112
33829,586,8,525,1,2,1,121
28076,370,13,1069,1,5,4,154
14867,112,13,1007,4,5,4,454
17269,184,12,1310,2,4,5,245
39165,381,5,376,1,1,1,111
16284,171,9,917,3,2,3,323
6984,155,8,1031,3,2,4,324
18344,200,11,757,2,4,2,242
19849,216,8,626,2,2,1,221
16835,203,6,711,2,1,2,212
513,209,8,754,2,2,2,222
6042,105,16,1507,4,5,5,455
7911,305,7,482,1,1,1,111
15088,378,5,304,1,1,1,111
29653,24,9,1287,5,2,5,525
39340,272,12,1445,1,4,5,145
28063,213,8,733,2,2,2,222
37693,57,13,1203,5,5,4,554
8326,110,11,1022,4,4,4,444
24862,70,12,1285,5,4,5,545
32589,78,10,1108,4,3,4,434
34090,72,9,810,5,2,2,522
13523,298,7,852,1,1,3,113
32330,84,7,569,4,1,1,411
7698,187,13,1148,2,5,4,254
22890,149,11,1161,3,4,4,344
19765,13,8,885,5,2,3,523
10568,43,11,1040,5,4,4,544
39569,7,10,933,5,3,3,533
30902,89,12,733,4,4,2,442
26350,93,13,812,4,5,2,452
9534,210,13,956,2,5,3,253
38455,507,7,492,1,1,1,111
34870,74,9,735,5,2,2,522
9724,178,12,1231,2,4,5,245
10899,148,10,503,3,3,1,331
30914,49,8,948,5,2,3,523
32721,441,11,1258,1,4,5,145
30671,310,14,1625,1,5,5,155
17734,115,9,813,4,2,2,422
34758,282,7,574,1,1,1,111
3606,298,9,902,1,2,3,123
4582,224,10,1184,2,3,4,234
36826,201,11,1168,2,4,4,244
2172,152,13,1113,3,5,4,354
18517,183,9,882,2,2,3,223
15254,204,8,518,2,2,1,221
31583,175,10,931,3,3,3,333
30873,14,10,1130,5,3,4,534
23804,148,9,822,3,2,2,322
14659,225,10,1052,2,3,4,234
39424,83,11,956,4,4,3,443
36989,45,11,666,5,4,2,542
31170,139,6,612,3,1,1,311
30056,163,13,1124,3,5,4,354
9908,163,10,980,3,3,3,333
18945,112,8,655,4,2,2,422
27540,99,11,876,4,4,3,443
14131,57,10,918,5,3,3,533
9157,76,12,1225,5,4,4,544
23925,52,13,1178,5,5,4,554
3390,212,15,1310,2,5,5,255
2283,30,7,498,5,1,1,511
20377,37,16,1898,5,5,5,555
27140,33,12,1220,5,4,4,544
29868,18,19,2189,5,5,5,555
25882,64,8,857,5,2,3,523
21600,38,16,1699,5,5,5,555
34061,9,7,820,5,1,2,512
446,97,12,1159,4,4,4,444
9017,106,9,1214,4,2,4,424
31326,64,9,873,5,2,3,523
19518,318,9,774,1,2,2,122
5129,250,9,986,2,2,3,223
16202,185,10,922,2,3,3,233
36827,218,9,834,2,2,3,223
8567,32,13,865,5,5,3,553
1660,51,9,969,5,2,3,523
29979,80,9,835,4,2,3,423
8017,193,13,1558,2,5,5,255
2181,226,18,1999,2,5,5,255
2896,97,7,533,4,1,1,411
14202,28,20,1979,5,5,5,555
17260,84,8,562,4,2,1,421
13013,62,11,869,5,4,3,543
24101,85,12,993,4,4,3,443
14887,487,11,909,1,4,3,143
36442,212,10,686,2,3,2,232
15826,36,12,1014,5,4,4,544
29669,464,9,742,1,2,2,122
12343,33,8,769,5,2,2,522
20003,198,10,758,2,3,2,232
27038,127,11,1132,3,4,4,344
447,163,14,1363,3,5,5,355
32089,29,8,1004,5,2,4,524
20232,44,6,697,5,1,2,512
10867,112,9,719,4,2,2,422
37285,30,14,1280,5,5,5,555
26308,169,5,499,3,1,1,311
11896,30,13,922,5,5,3,553
13989,551,3,252,1,1,1,111
34867,136,13,1573,3,5,5,355
39199,315,7,906,1,1,3,113
10071,509,6,573,1,1,1,111
25885,70,14,1228,5,5,5,555
17017,628,7,585,1,1,1,111
35975,132,12,1118,3,4,4,344
1459,328,8,861,1,2,3,123
28624,117,13,1363,4,5,5,455
19649,34,9,666,5,2,2,522
5515,48,11,1071,5,4,4,544
37365,175,14,1381,3,5,5,355
939,204,7,407,2,1,1,211
35949,282,9,1122,1,2,4,124
6784,133,14,1330,3,5,5,355
36856,289,8,804,1,2,2,122
27693,287,8,1066,1,2,4,124
23772,153,8,698,3,2,2,322
12315,320,9,750,1,2,2,122
10647,40,14,1449,5,5,5,555
36266,168,10,848,3,3,3,333
31498,165,10,1241,3,3,5,335
27316,8,13,999,5,5,3,553
21312,183,13,1543,2,5,5,255
9849,200,15,1601,2,5,5,255
3700,33,12,1138,5,4,4,544
8318,307,10,1148,1,3,4,134
6477,68,9,806,5,2,2,522
22339,155,14,1316,3,5,5,355
16285,429,8,790,1,2,2,122
